DATAFLOW,LAST UPDATE,freq,iccs,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Slovenia,2016,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Slovenia,2017,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Slovenia,2018,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Slovenia,2019,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Slovenia,2020,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Slovenia,2021,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Slovenia,2022,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Slovenia,2023,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Slovakia,2014,0.11,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Slovakia,2015,0.07,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Slovakia,2016,0.11,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Slovakia,2017,0.07,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Slovakia,2018,0.04,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Slovakia,2019,0.04,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Slovakia,2020,0.04,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Slovakia,2021,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Slovakia,2022,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Slovakia,2023,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Türkiye,2018,0.08,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Türkiye,2019,0.1,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Türkiye,2020,0.1,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Türkiye,2021,0.13,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Türkiye,2022,0.15,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Türkiye,2023,0.11,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,England and Wales,2008,0.13,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,England and Wales,2009,0.18,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,England and Wales,2010,0.26,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,England and Wales,2011,0.26,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,England and Wales,2012,0.25,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,England and Wales,2013,0.22,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,England and Wales,2014,0.26,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,England and Wales,2015,0.23,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,England and Wales,2016,0.3,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,England and Wales,2017,0.31,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,England and Wales,2018,0.37,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Scotland (NUTS 2021),2008,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Scotland (NUTS 2021),2009,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Scotland (NUTS 2021),2010,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Scotland (NUTS 2021),2011,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Scotland (NUTS 2021),2012,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Scotland (NUTS 2021),2013,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2009,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2010,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2011,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2012,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2013,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2014,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2015,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2016,0.11,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Kosovo*,2018,0.11,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Kosovo*,2019,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Females,Per hundred thousand inhabitants,Kosovo*,2020,0.22,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Albania,2008,28,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Albania,2009,28,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Albania,2010,17,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Albania,2011,13,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Albania,2012,40,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Albania,2013,68,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Albania,2014,54,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Albania,2015,57,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Albania,2016,32,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Albania,2017,39,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Albania,2018,41,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Albania,2019,44,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Albania,2020,42,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Albania,2021,46,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Albania,2022,44,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Albania,2023,41,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Austria,2008,206,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Austria,2009,206,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Austria,2010,247,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Austria,2011,277,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Austria,2012,280,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Austria,2013,295,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Austria,2014,288,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Austria,2015,257,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Austria,2016,113,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Austria,2017,122,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Austria,2018,149,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Austria,2019,163,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Austria,2020,176,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Austria,2021,212,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Austria,2022,240,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Austria,2023,259,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bosnia and Herzegovina,2013,56,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bosnia and Herzegovina,2014,49,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bosnia and Herzegovina,2015,62,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bosnia and Herzegovina,2016,48,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bosnia and Herzegovina,2017,74,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bosnia and Herzegovina,2018,64,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bosnia and Herzegovina,2019,70,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bosnia and Herzegovina,2020,63,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bosnia and Herzegovina,2021,85,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bosnia and Herzegovina,2022,70,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bosnia and Herzegovina,2023,39,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Belgium,2008,721,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Belgium,2009,744,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Belgium,2010,701,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Belgium,2011,727,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Belgium,2012,779,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bulgaria,2008,176,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bulgaria,2009,177,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bulgaria,2010,166,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bulgaria,2011,174,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bulgaria,2012,172,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bulgaria,2013,187,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bulgaria,2014,172,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bulgaria,2015,175,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bulgaria,2016,154,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bulgaria,2017,142,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bulgaria,2018,144,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bulgaria,2019,137,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bulgaria,2020,132,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bulgaria,2021,119,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bulgaria,2022,168,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Bulgaria,2023,141,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Switzerland,2008,61,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Switzerland,2009,70,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Switzerland,2010,71,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Switzerland,2011,64,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Switzerland,2012,82,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Switzerland,2013,81,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Switzerland,2014,75,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Switzerland,2015,78,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Switzerland,2016,91,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Switzerland,2017,80,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Switzerland,2018,95,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Switzerland,2019,129,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Switzerland,2020,126,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Switzerland,2021,131,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Switzerland,2022,116,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Cyprus,2022,69,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Czechia,2011,1031,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Czechia,2012,1024,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Czechia,2013,747,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Czechia,2014,915,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Czechia,2015,175,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Czechia,2016,194,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Czechia,2017,195,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Czechia,2018,179,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Czechia,2019,210,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Czechia,2020,200,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Czechia,2021,199,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Czechia,2022,217,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Czechia,2023,231,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Germany,2013,2644,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Germany,2014,2474,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Germany,2015,2436,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Germany,2016,2300,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Germany,2017,1346,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Germany,2018,1409,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Germany,2019,1578,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Germany,2020,1399,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Germany,2021,1480,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Germany,2022,1607,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Germany,2023,1714,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Denmark,2008,65,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Denmark,2009,67,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Denmark,2010,99,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Denmark,2011,98,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Denmark,2012,79,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Denmark,2013,85,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Denmark,2014,72,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Denmark,2015,63,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Denmark,2016,58,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Denmark,2017,66,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Denmark,2018,70,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Denmark,2019,70,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Denmark,2020,45,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Denmark,2021,1,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Estonia,2011,20,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Estonia,2013,11,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Estonia,2015,17,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Estonia,2016,17,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Estonia,2017,16,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Estonia,2018,16,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Estonia,2019,16,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Estonia,2020,23,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Estonia,2021,18,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Estonia,2022,17,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Estonia,2023,20,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Greece,2008,92,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Greece,2009,103,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Greece,2010,112,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Greece,2011,58,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Greece,2012,167,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Greece,2013,116,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Greece,2014,171,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Greece,2015,133,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Greece,2016,197,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Greece,2017,273,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Greece,2018,206,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Greece,2019,206,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Greece,2020,186,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Greece,2021,299,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Greece,2022,300,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Greece,2023,314,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Spain,2008,1134,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Spain,2009,1210,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Sexual assault,Males,Number,Spain,2010,1226,,
